ID,RA,DEC,CLASS_STAR,ELLIPTICITY,ELONGATION,FLUX_RADIUS,FWHM,ISOarea,KRON_RADIUS,MU_MAX,A,u_auto,e_u_auto,J0378_auto,e_J0378_auto,J0395_auto,e_J0395_auto,J0410_auto,e_J0410_auto,J0430_auto,e_J0430_auto,g_auto,e_g_auto,J0515_auto,e_J0515_auto,r_auto,e_r_auto,r_aper_6,r_petro,J0660_auto,e_J0660_auto,i_auto,e_i_auto,J0861_auto,e_J0861_auto,z_auto,e_z_auto,Label
iDR3.SPLUS-s25s32.031079,48.55556544555469,-32.02065698177112,0.35679063,0.5094072,2.0383503,"[1.0154926,2.1568244,2.8389826,3.6432252]",0.0,1.0,8.655459,18.469358,1.3083689,21.529263,0.4396505,22.806755,2.322698,99.0,20.432768,24.497421,17.968664,22.410547,2.5798426,23.140242,1.6542385,23.862797,7.4874754,21.932026,0.4950789,22.73651,22.099434,21.47246,0.3332296,20.874355,0.25568166,20.501917,0.39043656,23.11567,3.5935395,6
iDR3.SPLUS-s25s32.000414,48.84102419036429,-32.93089914681418,0.34901634,0.25345856,1.3395103,"[1.6088068,3.0986528,4.6480436,7.446085]",6.589914,5.0,6.5835,18.064486,1.5500015,24.087978,5.119614,26.94583,116.60039,99.0,20.432768,99.0,20.54751,20.80508,0.65712565,21.54409,0.42480853,23.548525,6.235874,21.399616,0.33456486,21.473787,21.623446,21.184135,0.28170142,20.784615,0.2604378,20.383018,0.39011556,20.167992,0.2664801,6
iDR3.SPLUS-s25s32.031080,50.11668477238885,-32.021087007309454,0.4747223,0.19863921,1.2478774,"[1.8226268,4.8821154,7.986833,8.126372]",7.244651,3.0,8.577268,18.46946,1.3543954,99.0,21.589981,23.690018,6.9108367,20.330551,0.5365535,21.501022,1.4531221,99.0,20.803356,21.65094,0.5360865,21.192228,0.8183319,21.021414,0.27401826,22.002474,22.061783,21.296585,0.36129272,20.439507,0.2176683,20.276745,0.4059892,20.532349,0.42731896,6
iDR3.SPLUS-s25s32.031093,49.40121522438011,-32.02293336198835,0.36646944,0.70550776,3.3956757,"[,2.4022775,4.692073,7.645651,10.842575]",5.845026,3.0,9.782743,18.378439,1.8070959,99.0,21.589981,99.0,21.002748,20.738802,0.77006644,21.631691,1.550937,20.824745,0.72474253,21.306063,0.37004092,99.0,21.03316,21.439167,0.3881914,22.192831,21.249146,21.697695,0.50408524,20.769749,0.278826,20.191277,0.3550207,20.356356,0.34371138,6
iDR3.SPLUS-s25s32.031135,49.99177628202826,-32.019637666989944,0.020416452,0.21593022,1.2753967,"[1.5100651,2.6973753,5.5156803,7.6047697]",7.8075457,8.0,7.6645727,18.33414,1.474672,21.331116,0.47699666,22.996307,3.6059318,99.0,20.432768,20.683842,0.66745687,24.312403,18.393888,22.236603,0.8922907,20.71337,0.51300377,21.525738,0.42678213,21.81712,21.472227,21.999825,0.6753932,21.184147,0.41961083,20.623112,0.5433079,19.88116,0.22889282,6
iDR3.SPLUS-s25s32.031137,48.64178287850102,-32.01877133313849,0.351312,0.5540883,2.2425964,"[1.7501925,4.596815,7.7168646,7.7168646]",5.107671,2.0,9.083965,18.370014,1.2861441,21.877312,0.5861604,24.948362,16.158297,21.537973,1.1935544,20.801006,0.5833647,21.897093,1.5604701,21.206293,0.27243936,22.857203,2.8773656,21.467257,0.3136894,21.939896,21.47788,21.940634,0.49582607,23.644543,3.1593792,99.0,20.80942,20.745377,0.39376023,6
iDR3.SPLUS-s25s32.031173,50.12178764631443,-32.01745492702569,0.35674286,0.04453796,1.046614,"[1.1204873,2.110955,3.0658507,3.0658507]",2.9152272,1.0,9.540743,18.495481,0.5109751,23.754131,2.066307,23.575027,2.8710382,99.0,20.432768,21.6238,0.7557774,99.0,20.803356,22.425564,0.50679994,21.472456,0.4931145,22.288092,0.40670368,22.29084,22.417135,22.229486,0.39559534,22.67227,0.7824004,20.479258,0.22823973,21.55967,0.5082624,6
iDR3.SPLUS-s25s32.000481,48.97694173594297,-32.92938838291234,0.01950356,0.2546829,1.3417108,"[1.5294894,2.9789195,4.582223,7.3647323]",6.9513674,13.0,6.671036,17.947048,1.9686309,99.0,21.589981,21.809614,1.3379209,20.235432,0.5364088,19.927933,0.3833049,21.839806,2.169636,20.837568,0.28375325,21.15131,0.87931687,20.666891,0.22029708,20.871601,20.771624,20.464483,0.1878172,19.972235,0.15849648,19.889782,0.3187712,20.22248,0.36003223,6
iDR3.SPLUS-s25s32.000489,49.51608499430021,-32.92982257505138,0.0055615907,0.39981085,1.6661414,"[,1.9198433,3.9287257,9.367382,13.631266]",9.9379,16.0,6.6030784,17.944984,2.2718775,23.364517,3.4661798,20.686481,0.48500225,99.0,20.432768,21.617842,1.8288944,20.770132,0.82257754,20.945223,0.3171639,99.0,21.03316,20.804977,0.254338,21.108644,21.050135,20.591541,0.21454729,19.724714,0.1279141,20.064245,0.37953174,20.024992,0.30470675,6
iDR3.SPLUS-s25s32.031192,48.83868142269805,-32.01765836973813,0.35362276,0.4045713,1.6794623,"[1.4241672,2.571255,3.4155757,5.087014]",7.007487,2.0,7.458308,18.441332,1.5203017,22.014538,0.7667019,22.417467,1.8177143,99.0,20.432768,21.452852,1.1776431,99.0,20.803356,23.72913,3.0665417,99.0,21.03316,22.474785,0.88778037,22.388124,22.697687,21.567135,0.39556888,20.813673,0.2628223,20.449427,0.40725493,20.646059,0.4059073,6
