ID,RA,DEC,CLASS_STAR,ELLIPTICITY,ELONGATION,FLUX_RADIUS,FWHM,ISOarea,KRON_RADIUS,MU_MAX,A,u_auto,e_u_auto,J0378_auto,e_J0378_auto,J0395_auto,e_J0395_auto,J0410_auto,e_J0410_auto,J0430_auto,e_J0430_auto,g_auto,e_g_auto,J0515_auto,e_J0515_auto,r_auto,e_r_auto,r_aper_6,r_petro,J0660_auto,e_J0660_auto,i_auto,e_i_auto,J0861_auto,e_J0861_auto,z_auto,e_z_auto,Label
iDR3.SPLUS-s26s32.033288,49.31497925190826,-32.90040991583581,0.9675093,0.08712894,1.0954449,"[0.70005673,1.3655392,1.9786214,3.644179]",2.0096025,29.0,4.1103306,14.861293,1.5319109,22.606375,1.2126441,21.105915,0.47730422,22.651459,3.1265543,20.664661,0.51958764,20.731451,0.5276828,20.166294,0.12272658,20.88884,0.7860727,19.151861,0.04018202,19.17721,19.274073,18.906097,0.036145933,18.681747,0.034165278,18.388218,0.05435213,18.375656,0.044095967,3
iDR3.SPLUS-s26s32.033297,50.47957237643286,-32.93237105878651,0.98233277,0.04907739,1.0516102,"[0.7038387,1.3912331,2.0609202,3.798609]",2.0324433,108.0,3.2391276,12.634773,2.0822568,19.67341,0.09439692,19.431576,0.11792846,18.987144,0.12540817,18.26854,0.066486835,18.138742,0.056890674,17.502468,0.013360725,17.520294,0.044593573,16.749308,0.0063429805,16.785011,16.77664,16.675829,0.0068148575,16.464973,0.0060373293,16.384449,0.011047078,16.34815,0.008488498,3
iDR3.SPLUS-s26s32.033314,50.17380636436421,-32.92950879721234,0.92815304,0.033887386,1.035076,"[0.7635979,1.4536605,2.2078516,4.2333617]",2.0321467,134.0,3.1937757,12.705863,2.2654312,18.740448,0.04439099,18.429594,0.0523987,18.441195,0.082973905,17.842464,0.04896566,17.649715,0.03982904,17.247608,0.0114860125,17.11624,0.034043513,16.72575,0.0064970287,16.77928,16.742441,16.707104,0.0072390195,16.554026,0.006728986,16.494726,0.012658642,16.469097,0.009882061,3
iDR3.SPLUS-s26s32.033348,50.67017530133416,-32.9338313079193,0.94689363,0.08178669,1.0890715,"[0.7704277,1.4318155,2.153125,4.021998]",2.0776873,191.0,3.0356636,11.988116,2.382376,18.303009,0.029856693,17.766817,0.029420614,17.623404,0.040557988,17.124504,0.026675155,16.982832,0.022857938,16.582653,0.006888651,16.417889,0.019994529,16.0501,0.0040433044,16.09713,16.069017,16.015867,0.0044996217,15.83716,0.0039964635,15.805096,0.007392994,15.770248,0.0056052473,3
iDR3.SPLUS-s26s32.009334,49.48994492808109,-33.98121884729118,0.9778072,0.01853764,1.0188878,"[0.7544581,1.3631738,2.0254476,3.7189136]",2.0675578,97.0,3.426494,13.142002,1.9344001,19.331444,0.06829289,19.069746,0.083930396,18.803566,0.104552604,18.27267,0.065491565,18.053083,0.05190932,17.617224,0.014406538,17.441065,0.041173115,17.0175,0.0075930436,17.047388,17.059181,16.991405,0.008403762,16.801193,0.007650219,16.754087,0.014644095,16.722603,0.011402828,3
iDR3.SPLUS-s26s32.033349,50.84370419397649,-32.93121919933148,0.99974245,0.08337724,1.0909613,"[0.73814356,1.3731377,2.014738,3.625837]",2.0959191,41.0,3.8020098,14.462351,1.7192953,20.910423,0.26981047,21.971325,1.1068277,19.660429,0.21424527,19.80566,0.24804603,19.56671,0.19108185,18.946404,0.043036576,19.083614,0.16089137,18.363485,0.021345522,18.386639,18.396955,18.323523,0.023040751,18.15105,0.022338344,18.034897,0.04148146,18.095016,0.03579437,3
iDR3.SPLUS-s26s32.033361,50.058247133682016,-32.93576864262471,0.9868014,0.026343524,1.0270563,"[0.74278027,1.3682805,2.0508587,3.6805708]",2.0427186,67.0,3.4447315,13.763733,1.7780205,21.825493,0.61479825,21.142834,0.51212746,20.099873,0.31466365,19.492615,0.18220723,19.225792,0.13718387,18.570127,0.030336294,18.615404,0.10431772,17.72682,0.012543335,17.744453,17.678165,17.612947,0.012887391,17.337776,0.011135936,17.214758,0.020220185,17.167715,0.015649054,3
iDR3.SPLUS-s26s32.009354,50.54375488855744,-33.98004841084422,0.9998351,0.063351095,1.0676359,"[0.7595194,1.362429,2.0488946,4.114359]",1.9698138,60.0,3.6867971,13.896954,1.9098762,19.458403,0.07995532,19.047007,0.08603622,18.993183,0.12925781,18.53601,0.08571224,18.433685,0.07495389,18.213898,0.024444513,18.057325,0.07072593,17.840805,0.014849546,17.884586,17.90257,17.84734,0.016695049,17.658894,0.015672289,17.667255,0.03264282,17.622824,0.025622804,3
iDR3.SPLUS-s26s32.033368,50.41729291630518,-32.93461286940563,0.99670947,0.040199578,1.0418832,"[0.7474722,1.3731558,2.0322669,3.736751]",2.0407033,50.0,3.7588794,14.182525,1.6611129,20.729982,0.22950163,20.939589,0.4315802,20.167238,0.3391691,19.555618,0.19494087,19.416626,0.16447237,18.840939,0.03870037,18.883465,0.13299796,18.176395,0.018176155,18.20454,18.203608,18.083067,0.018826583,17.863632,0.017292168,17.83939,0.034661762,17.719782,0.025455888,3
iDR3.SPLUS-s26s32.009366,49.752928823006165,-33.98133694338318,0.978861,0.036082923,1.0374336,"[0.6849848,1.2852192,1.7979665,3.0943577]",2.0098305,34.0,3.7399397,14.389727,1.4792682,22.092566,0.70151836,22.680084,1.8711966,22.052586,1.6715393,21.748009,1.2583538,20.616686,0.42723897,19.728521,0.07467525,19.90768,0.29078993,18.60141,0.02345233,18.60282,18.634874,18.406906,0.022306012,18.07639,0.018604996,17.862309,0.031955052,17.88454,0.026474357,3
