ID,RA,DEC,CLASS_STAR,ELLIPTICITY,ELONGATION,FLUX_RADIUS,FWHM,ISOarea,KRON_RADIUS,MU_MAX,A,u_auto,e_u_auto,J0378_auto,e_J0378_auto,J0395_auto,e_J0395_auto,J0410_auto,e_J0410_auto,J0430_auto,e_J0430_auto,g_auto,e_g_auto,J0515_auto,e_J0515_auto,r_auto,e_r_auto,r_aper_6,r_petro,J0660_auto,e_J0660_auto,i_auto,e_i_auto,J0861_auto,e_J0861_auto,z_auto,e_z_auto,Label,P(Group_6)
iDR3.SPLUS-s25s32.021601,49.24114646795972,-32.304231758521496,0.43036455,0.5268785,2.1136217,"[1.2226063,3.2740073,5.3165145,2.8792822]",5.239327,2.0,8.124044,18.470304,1.2802048,23.379845,2.3173518,21.881845,0.9592718,20.456669,0.44283596,21.880043,1.4481574,20.986588,0.62602204,21.514366,0.33362585,22.50935,1.9299629,21.81884,0.41019166,22.361006,22.01003,21.863935,0.43817857,21.386986,0.3655969,22.566517,2.3459668,21.923046,1.0811445,6,0.7607563611536873
iDR3.SPLUS-s25s32.021642,49.55982232466229,-32.30274934854834,0.3543092,0.13839233,1.160621,"[0.9656574,1.7764888,2.616135,5.442089]",5.5442414,2.0,6.8539276,18.286617,1.0029175,22.484913,0.90566474,23.065292,2.526524,25.98226,62.950863,99.0,20.54751,21.439167,0.8396298,99.0,21.97403,23.376646,3.7934916,22.200699,0.51545787,22.612312,22.959581,21.827532,0.37571818,22.218718,0.69104815,20.795572,0.40645415,20.398737,0.23502378,6,0.8863574233798707
iDR3.SPLUS-s25s32.021649,50.200502722250256,-32.30014317083548,0.35625726,0.53006864,2.1279702,"[1.2668264,5.970734,7.4727297,7.6651897]",5.2102127,3.0,6.989347,18.073475,1.2775316,21.726158,0.4177579,99.0,21.002748,20.506016,0.38145024,21.189808,0.6563918,21.832684,1.1579698,23.623714,1.9671345,99.0,21.03316,21.561026,0.26980254,22.714146,22.821241,99.0,21.989418,21.524479,0.3503193,99.0,20.80942,21.106873,0.42998886,6,0.7436972815910112
iDR3.SPLUS-s25s32.021712,50.16611224634208,-32.2985753959408,0.31913522,0.19289464,1.2389956,"[1.0418768,1.7404795,2.2771163,3.1065507]",6.2935815,3.0,6.977724,18.463085,1.1741843,99.0,21.589981,21.534046,0.6830385,21.007322,0.7159379,20.781845,0.53889704,22.952065,3.8656282,22.298573,0.6954878,21.257774,0.62292194,21.722404,0.37256658,21.811152,21.760012,21.878433,0.44050503,21.906267,0.59325415,21.011461,0.5650464,22.59234,2.0122879,6,0.9276876996507722
iDR3.SPLUS-s25s32.021740,49.59699328652064,-32.29990906406211,0.4201953,0.21012491,1.2660229,"[1.0685989,1.8326737,2.4292767,5.0396333]",5.5451164,3.0,7.529181,18.492563,1.0476307,23.915375,3.6935918,21.433672,0.62024176,21.624638,1.2534302,99.0,20.54751,23.65104,7.0452766,23.9451,3.0257583,23.202967,3.5587697,22.191149,0.5611364,22.43791,22.248276,22.336432,0.65682244,21.169188,0.2907281,99.0,20.80942,21.45286,0.6802053,6,0.7755709267674322
iDR3.SPLUS-s25s32.021756,49.50350336979358,-32.29970574180203,0.06237323,0.31560177,1.4611377,"[2.2867815,4.2599835,6.704172,8.218726]",9.192099,5.0,8.24791,18.29981,1.8562119,22.120361,1.296925,20.152168,0.34919292,20.588055,0.88344127,99.0,20.54751,99.0,20.803356,21.840061,0.7956852,21.532434,1.3955805,20.91398,0.31640512,21.473654,20.49748,20.817183,0.29670325,20.188953,0.21459086,99.0,20.80942,19.970493,0.31701282,6,0.6135741802971305
iDR3.SPLUS-s25s32.021789,49.0488426036064,-32.29823544289143,0.37539098,0.38773644,1.6332836,"[0.9178761,1.6731368,2.4739294,3.2005541]",2.9228337,3.0,6.5776696,18.30911,1.5128822,23.5854,2.9755623,23.672335,5.281736,23.545597,7.99181,99.0,20.54751,99.0,20.803356,99.0,21.97403,22.58224,2.2195742,22.227312,0.63973033,22.225864,22.481527,22.749193,1.0579182,21.464031,0.4243014,20.678473,0.4479179,20.632275,0.35721868,6,0.5248934802579822
iDR3.SPLUS-s25s32.021839,50.10143811551395,-32.294800445293475,0.35789555,0.26778597,1.3657209,"[1.3942947,2.9835951,3.794351,5.519249]",0.0,1.0,7.180346,18.30497,1.2428753,22.243198,0.83181834,21.956465,1.047012,20.392323,0.42547274,99.0,20.54751,99.0,20.803356,99.0,21.97403,99.0,21.03316,21.62346,0.35386106,21.75951,21.827263,21.520588,0.3302768,21.386398,0.38217872,20.821827,0.49301007,20.47882,0.29949278,6,0.529154183585159
iDR3.SPLUS-s25s32.021892,50.13888444852783,-32.29266725912288,0.47605333,0.28327477,1.3952348,"[1.0459028,1.9073917,2.850141,7.133413]",6.21681,5.0,6.5311594,18.11679,1.2697235,22.359661,0.84639287,21.917923,0.9243202,22.733347,3.3189368,99.0,20.54751,99.0,20.803356,21.972506,0.49124047,22.904274,2.6866834,21.940872,0.43336362,22.29798,22.22827,21.906929,0.43064547,21.005297,0.24742857,20.940842,0.5043194,21.63042,0.7906238,6,0.5974468252007306
iDR3.SPLUS-s25s32.021910,49.62515007786762,-32.29425450352452,0.32416987,0.45743316,1.843091,"[1.57127,4.2044783,6.873643,7.672201]",4.3932996,3.0,8.145697,18.455008,1.2787002,23.465477,2.700469,23.304728,3.816505,99.0,20.432768,22.83899,3.7668993,22.261993,2.1714237,21.603455,0.38967127,99.0,21.03316,22.228535,0.6418604,21.742,22.38313,20.81946,0.18178087,20.76601,0.22211988,20.378836,0.33735827,20.867254,0.43915266,6,0.6887299958579132
iDR3.SPLUS-s25s32.021917,48.632187322429694,-32.29194546929763,0.04009953,0.09744853,1.10797,"[1.8508916,3.9726,6.343989,7.625563]",9.923919,10.0,7.041082,18.20605,1.7590299,21.829697,0.8619174,99.0,21.002748,21.282944,1.4517394,20.56021,0.7140994,20.161823,0.48576644,22.255087,1.0885957,22.325315,2.703108,20.675634,0.23251356,21.210304,20.460361,20.684406,0.24029519,19.98939,0.16778123,20.150024,0.41739568,19.583538,0.20656335,6,0.6294454752012704
iDR3.SPLUS-s25s32.021922,49.97541246905272,-32.29260946839332,0.08760084,0.3940106,1.6501939,"[1.2480146,2.2808733,3.166883,4.678848]",6.76943,4.0,6.9894557,18.473227,1.4563231,99.0,21.589981,22.257738,1.4496773,99.0,20.432768,99.0,20.54751,99.0,20.803356,22.834526,1.2279766,21.570759,0.8951938,21.959457,0.5047234,21.890018,22.064037,21.95983,0.51733506,21.088015,0.30383736,21.555609,1.011146,20.808369,0.42376122,6,0.721053223467714
iDR3.SPLUS-s25s32.021967,49.217954649031626,-32.29265000892628,0.021032717,0.21040094,1.2664655,"[1.208189,2.0530927,3.403903,6.0226765]",6.865082,8.0,6.821861,18.28186,1.2936478,24.2289,5.508691,99.0,21.002748,21.239368,0.9832707,99.0,20.54751,25.281479,35.31359,22.02864,0.58077794,22.790154,2.7189767,22.01495,0.53400666,22.694645,21.85141,21.159428,0.25044188,20.7277,0.21747455,20.377485,0.34203014,20.556534,0.33520973,6,0.7356295754427075
iDR3.SPLUS-s25s32.021991,48.74620373867178,-32.29034467747338,0.0011082963,0.27735573,1.3838067,"[1.5175,2.96526,4.3073387,7.7210703]",6.565937,19.0,6.8607006,17.77387,2.082298,21.037651,0.43676358,99.0,21.002748,20.66356,0.8616398,21.347702,1.5002337,22.492517,4.213741,21.137953,0.3978022,21.665493,1.5021342,20.543121,0.21101293,20.856512,20.76871,20.174519,0.15462811,20.035982,0.17909671,19.934212,0.35220292,19.889898,0.2814456,6,0.7324736044062772
iDR3.SPLUS-s25s32.022005,49.20856152092769,-32.291582289592924,0.07711213,0.32798457,1.4880612,"[1.2098591,2.328474,3.3066754,6.7702723]",8.796978,7.0,6.7134767,18.267637,1.7931976,24.130363,6.3081074,99.0,21.002748,99.0,20.432768,20.931803,0.8264345,21.52568,1.3966407,21.884806,0.6371818,21.527807,1.0678515,21.361448,0.36711052,21.479837,21.289354,21.415817,0.39540285,21.100874,0.38293573,21.275026,0.97571963,20.388279,0.35968637,6,0.6744634142934118
iDR3.SPLUS-s25s32.022027,48.74400322932178,-32.28927182298342,0.048511162,0.27754182,1.3841631,"[1.2032901,2.2326834,2.9990616,4.913176]",7.5595183,11.0,6.684314,18.131302,1.5938807,99.0,21.589981,22.803688,2.7074823,21.95619,2.1113694,99.0,20.54751,99.0,20.803356,22.736712,1.2913579,99.0,21.03316,21.862755,0.5293803,22.153603,21.689379,21.00345,0.24717365,20.202816,0.15642084,20.44093,0.41949582,20.665884,0.4291876,6,0.8695591902702351
iDR3.SPLUS-s25s32.022030,48.57319211065885,-32.2882930893649,0.008555017,0.031404078,1.0324222,"[1.5430447,3.1848304,4.2759876,6.388548]",9.475818,12.0,7.335792,18.04608,1.820816,22.429932,1.6690149,20.442976,0.4410029,99.0,20.432768,20.293716,0.6234072,21.395382,1.6801322,22.340805,1.3137848,20.2589,0.45165488,22.247128,1.0972579,21.337042,21.396847,20.717146,0.27581105,20.243448,0.23596127,19.416538,0.23747954,19.731623,0.26381058,6,0.58406893753645
iDR3.SPLUS-s25s32.022094,50.07785200273038,-32.286783563027335,0.39423585,0.47456425,1.9031821,"[1.1389565,2.7279332,4.349058,6.6891465]",6.113527,5.0,7.0548387,17.92833,1.5633916,22.49725,1.0977348,22.098635,1.2468572,99.0,20.432768,21.680576,1.3276492,21.347925,0.95883244,21.98326,0.5637256,99.0,21.03316,21.2995,0.27498227,21.44006,21.692753,22.977058,1.311536,20.961084,0.27054927,20.869192,0.5381885,20.65251,0.36712658,6,0.7859282743848369
iDR3.SPLUS-s25s32.022098,49.3544275613608,-32.28872375940394,0.4177798,0.10927755,1.1226842,"[0.9930071,1.6622673,2.1784806,2.805487]",5.540601,6.0,7.0561666,18.018469,1.304198,22.118904,0.88629586,99.0,21.002748,20.514505,0.5666728,20.200125,0.3772221,99.0,20.803356,24.174467,4.655458,21.860918,1.2905405,22.434208,0.87512887,21.629456,21.605215,21.5518,0.39907336,20.885534,0.27906784,20.30805,0.35654172,20.437445,0.33398998,6,0.5108092096668491
iDR3.SPLUS-s25s32.022102,49.97519567282996,-32.28710278812004,0.3573166,0.34036362,1.5159868,"[0.8753145,1.7978708,2.5388155,3.4277103]",0.0,1.0,6.7372894,18.364439,1.0857346,99.0,21.589981,99.0,21.002748,20.641129,0.41988596,21.547918,0.8747014,99.0,20.803356,24.630785,4.770252,22.11747,1.1022155,21.856348,0.3429206,21.772034,21.882502,21.260431,0.2048565,23.40708,1.9046434,21.713505,0.87096345,21.123482,0.42181244,6,0.648520352526744
iDR3.SPLUS-s25s32.022107,49.8114797801451,-32.287790770663314,0.25890043,0.13032997,1.1498615,"[1.4467425,3.5111642,6.0126204,0.94745946]",5.055799,10.0,7.0625334,17.915468,1.4872754,21.647297,0.63110447,99.0,21.002748,99.0,20.432768,20.348877,0.4835257,20.77702,0.7010277,99.0,21.97403,21.699015,1.246676,20.99022,0.25840682,21.354967,21.347801,20.857378,0.23472369,19.946074,0.1324221,20.241896,0.3755,19.394545,0.14374423,6,0.6548760525600091
iDR3.SPLUS-s25s32.022126,49.18462143668826,-32.28780951535305,0.3994023,0.35032374,1.5392282,"[1.3712137,2.8813245,4.636099,6.009829]",6.101136,4.0,8.649444,18.324175,1.2692233,21.948723,0.76465386,25.890661,47.099636,99.0,20.432768,21.341528,1.0848485,22.620436,3.4429066,23.527079,2.598108,99.0,21.03316,22.247911,0.7464164,22.185808,22.576979,22.046993,0.63573563,21.114395,0.3495064,20.411081,0.39786494,20.065256,0.24106656,6,0.5378134102128104
iDR3.SPLUS-s25s32.022156,48.7151529881041,-32.28541480251912,0.007836151,0.29037702,1.4091991,"[1.226568,2.1494753,2.839459,3.6923778]",7.2475967,10.0,7.565897,18.265028,2.112088,21.282642,0.6071871,21.486067,1.1987853,20.253132,0.65673965,19.876251,0.4318982,20.016212,0.48106444,21.970036,0.9488458,20.789434,0.74615186,20.961695,0.34378532,21.191063,20.85025,21.230925,0.45082295,21.840899,1.0438994,20.441303,0.62321496,99.0,21.001133,6,0.8808983305243876
iDR3.SPLUS-s25s32.022193,48.650936659776576,-32.283856809272635,0.35696703,0.36004472,1.5626091,"[1.5658467,3.5518909,6.32549,1.9914552]",0.0,1.0,6.9995584,18.420057,1.3388442,23.17944,1.9294885,23.149664,3.0757115,20.980288,0.71407026,26.162062,77.80442,21.075731,0.7089551,21.837831,0.46808064,99.0,21.03316,21.33971,0.27145734,21.960508,21.249449,21.392021,0.29207122,20.989946,0.26600474,20.875168,0.51681346,21.227213,0.5942632,6,0.7147274385100664
iDR3.SPLUS-s25s32.022241,48.7248116054111,-32.282725810551,0.055462286,0.06521237,1.0697616,"[1.2967452,2.6059027,3.8782372,6.409028]",5.528261,7.0,8.240513,18.091309,1.3392931,99.0,21.589981,99.0,21.002748,21.966103,2.504777,99.0,20.54751,21.251877,1.1827976,99.0,21.97403,20.980503,0.7036796,21.947132,0.67221385,22.320982,21.966188,21.888334,0.652223,20.90843,0.3503261,20.969194,0.8006025,20.155325,0.3155945,6,0.5348534736740453
iDR3.SPLUS-s25s32.022295,48.528719653224464,-32.280048046165696,0.35410708,0.36287117,1.5695412,"[0.9289317,1.4724079,2.0985847,5.652946]",0.0,1.0,7.5764685,18.298885,1.0141876,23.633572,2.2987018,21.783024,0.6898179,20.91655,0.5307923,99.0,20.54751,22.181034,1.633208,99.0,21.97403,21.945974,1.0048858,22.37461,0.5813397,22.859219,24.181944,22.146479,0.483571,21.079102,0.24007376,20.264278,0.24336556,20.41529,0.23197132,6,0.6524216784698704
iDR3.SPLUS-s25s32.022315,49.21009496937214,-32.282422044751044,0.35678974,0.3390268,1.5129206,"[1.2308502,2.0608878,5.4218497,7.025787]",5.671672,1.0,6.8388205,18.469732,1.1709645,23.86108,3.2572932,22.245136,1.2092242,24.187635,12.256259,21.88756,1.3173234,99.0,20.803356,99.0,21.97403,22.40251,1.5801775,21.692783,0.330433,21.915728,21.899822,21.875587,0.40043223,20.966885,0.22505848,20.598486,0.34805074,21.385859,0.5958371,6,0.8424120582693566
iDR3.SPLUS-s25s32.022324,49.26629270197473,-32.28225687497116,0.017310603,0.08189398,1.0891988,"[1.3170565,2.4374907,3.2633164,6.03277]",8.191905,12.0,7.0820503,18.208607,1.4293396,21.755798,0.70479554,21.644224,1.0417739,22.065521,2.6068718,21.927792,2.0454597,23.220907,6.586164,21.64854,0.5087769,22.003538,1.6394982,20.98415,0.25774735,21.395906,20.910366,21.67939,0.49924573,20.816916,0.29269874,19.765493,0.24232043,20.459267,0.38074383,6,0.9236589663571795
iDR3.SPLUS-s25s32.022341,49.13448389206167,-32.281449012669086,0.0712173,0.23864764,1.3134522,"[1.2107527,2.3782582,3.5220594,5.0946393]",7.7828918,7.0,7.701722,18.25661,1.5531869,99.0,21.589981,99.0,21.002748,99.0,20.432768,19.995377,0.37005895,20.969706,0.8844608,22.993505,1.8626703,20.502186,0.4399781,21.83737,0.59879637,21.986998,21.396479,22.293056,0.9319321,20.930506,0.34664148,20.73702,0.62998724,20.446964,0.4018182,6,0.7185565431881261
iDR3.SPLUS-s25s32.022379,49.31022016515677,-32.28026846011581,0.43544456,0.20915365,1.2644682,"[1.5991356,3.423287,5.3660235,9.4063425]",4.9456577,7.0,6.8334107,18.05908,1.5677238,21.798397,0.7187346,21.604977,0.98551416,21.50576,1.5284052,24.240566,16.78404,99.0,20.803356,21.887691,0.6188766,20.499163,0.4031946,21.018744,0.26001796,21.348595,21.16042,21.238756,0.32597184,20.487995,0.2109593,20.126917,0.32856917,19.681784,0.18176946,6,0.7424019654901035
iDR3.SPLUS-s25s32.022466,48.932865266304496,-32.27682464124436,0.05511978,0.09398615,1.1037359,"[1.1448066,2.4389827,6.0709205,7.1227207]",5.1567187,8.0,6.6113806,18.388628,1.1871201,99.0,21.589981,22.865194,2.4006145,21.630981,1.3132524,99.0,20.54751,99.0,20.803356,99.0,21.97403,22.462767,1.9141628,21.855427,0.43641785,22.26497,21.955017,21.850761,0.4453899,20.890642,0.24171466,20.370872,0.32551607,19.915934,0.17848714,6,0.6039364111006355
iDR3.SPLUS-s25s32.022476,50.17204862016565,-32.27479147638756,0.35897782,0.50450283,2.018175,"[1.6218023,3.542817,5.1734023,8.281506]",3.2490149,4.0,6.5432305,18.10567,2.2218614,22.757137,1.7755126,25.60567,40.05663,20.71974,0.7609871,99.0,20.54751,99.0,20.803356,99.0,21.97403,21.159033,0.78760874,20.689713,0.2003552,21.336136,20.557802,21.038506,0.28253832,20.809351,0.3004406,99.0,20.80942,20.057144,0.27142593,6,0.5481314799767338
iDR3.SPLUS-s25s32.022532,49.22995122976524,-32.275585389621334,0.19961922,0.37021643,1.587847,"[,1.7881556,4.366871,7.1803994,13.627126]",7.70492,18.0,6.9202247,17.537182,2.4816248,24.562225,13.030775,20.910515,0.7419553,21.96199,3.314811,21.830917,2.6167586,20.969078,1.1607692,20.89516,0.35587624,99.0,21.03316,20.360126,0.20294575,21.114317,20.489202,20.165482,0.17419395,19.52537,0.12510726,18.930435,0.15731968,19.047987,0.14563477,6,0.6659295999452437
iDR3.SPLUS-s25s32.022533,49.49889980571387,-32.2754831146993,0.45312953,0.19263333,1.2385947,"[0.770888,1.3217074,1.8232347,2.4174728]",1.9373897,3.0,7.9905677,18.262442,1.1340476,99.0,21.589981,21.11463,0.54508275,21.35927,1.1572096,20.548853,0.48918313,99.0,20.803356,23.480814,2.3175848,99.0,21.03316,21.757349,0.44282573,22.435608,22.245909,21.34541,0.31141782,25.226173,14.216783,99.0,20.80942,20.966675,0.51043224,6,0.5726062506015226
iDR3.SPLUS-s25s32.022540,48.61396250468617,-32.27327761663181,0.45010906,0.4480179,1.8116529,"[1.1950419,2.246661,4.1989894,5.6328187]",5.6114116,4.0,6.636459,18.342438,1.2679595,22.499752,0.84293616,21.703955,0.66609377,99.0,20.432768,99.0,20.54751,22.128881,1.5604985,22.963902,1.1020141,22.44616,1.593482,21.607218,0.2895507,21.525347,21.658838,21.831497,0.3644542,21.545692,0.36983207,21.255808,0.6088275,21.106167,0.44162217,6,0.5408374689924956
iDR3.SPLUS-s25s32.022580,48.7642167257622,-32.27219745760594,0.35883602,0.32358384,1.4783797,"[1.1214124,2.5270994,3.8661184,5.176633]",0.0,1.0,8.419434,18.239033,1.1511463,99.0,21.589981,21.56847,0.77720225,21.337019,1.067294,21.936516,1.695992,99.0,20.803356,21.691275,0.43568933,99.0,21.03316,21.78503,0.4369262,22.090164,22.34966,22.119255,0.60812914,21.872248,0.63748044,99.0,20.80942,21.255362,0.6530647,6,0.502307104908327
iDR3.SPLUS-s25s32.022601,49.02695445352884,-32.27254363273783,0.34348586,0.37994033,1.6127479,"[1.243384,2.2950609,3.0420082,4.3077793]",4.9031696,3.0,6.6986494,18.273891,1.7010566,23.781212,4.102217,99.0,21.002748,22.229279,2.7410374,20.490023,0.501137,20.892162,0.70936704,21.856947,0.56405425,99.0,21.03316,21.521296,0.3851273,21.880095,21.551321,21.195086,0.29293957,22.166557,0.9309444,23.621622,7.720562,21.031328,0.593064,6,0.6211722689854045
iDR3.SPLUS-s25s32.022609,49.48994497561665,-32.272422192910746,0.039979883,0.2920493,1.4125278,"[1.4617099,2.6806314,5.1423564,6.7290707]",6.9276366,9.0,8.429427,18.275484,1.3785306,22.916382,2.0766888,21.110826,0.6480949,22.805603,5.224548,23.472338,8.565456,99.0,20.803356,21.469492,0.43649456,21.842125,1.4290185,20.840923,0.22843377,21.594652,21.285614,21.06143,0.2865155,20.77514,0.28329715,19.886976,0.27217534,21.00078,0.6294949,6,0.534773379558328
iDR3.SPLUS-s25s32.022643,48.615270656682185,-32.26896764071892,0.48759568,0.19595432,1.2437104,"[1.475108,3.3317606,7.855927,9.950005]",4.6018233,10.0,6.6420593,17.694006,1.658334,21.375957,0.47567508,22.60912,2.4164157,20.669792,0.6922005,99.0,20.54751,19.990032,0.34793076,20.945667,0.27400395,20.432909,0.39810413,20.732674,0.20520285,21.094465,20.745335,21.15789,0.3103023,20.56356,0.23760645,20.675865,0.56572765,20.068604,0.26967126,6,0.5397292244372608
iDR3.SPLUS-s25s32.022670,49.509151239777566,-32.27048286227958,0.048884425,0.3358795,1.5057509,"[1.337605,2.3088737,3.253087,5.01855]",8.314729,6.0,8.93873,18.474861,1.70559,20.938858,0.4305251,23.732883,9.20468,99.0,20.432768,20.887281,1.0133281,24.96351,42.28125,21.64549,0.6535144,19.920647,0.3126188,21.571331,0.5681502,21.689957,21.72297,21.66989,0.63694245,21.804234,0.92934597,20.336935,0.5236178,20.605446,0.55808634,6,0.5095645712674672
iDR3.SPLUS-s25s32.022681,49.656458639548646,-32.26982794246755,0.4051425,0.13187224,1.1519042,"[1.278593,2.4496336,4.548412,6.754833]",4.3534074,5.0,6.853039,18.191595,1.2323648,21.429222,0.42471677,99.0,21.002748,20.731125,0.6227085,21.436369,1.0576873,21.029541,0.7139785,21.984556,0.56254655,28.837992,718.77655,20.98079,0.20870933,21.506374,21.013178,20.768908,0.1767739,21.211739,0.34013957,20.645933,0.4387461,20.79733,0.41947463,6,0.6044282403435272
iDR3.SPLUS-s25s32.022700,49.49538160056481,-32.26967375781961,0.35363021,0.20755595,1.2619188,"[1.0307938,1.8877807,3.4032397,5.578621]",2.8364797,2.0,7.852487,18.41157,1.0658987,22.134415,0.7758954,99.0,21.002748,21.377829,1.0780363,99.0,20.54751,21.241924,0.8276081,22.208326,0.65902257,99.0,21.03316,21.362785,0.282738,21.747868,21.400229,25.580257,13.95772,23.497551,2.6487873,20.881748,0.5194128,20.814459,0.4063526,6,0.577367723654554
iDR3.SPLUS-s25s32.022711,49.71651573273719,-32.26907279125878,0.037322015,0.27800262,1.3850465,"[1.4059473,2.4799855,4.2265577,7.5562334]",7.9693055,8.0,6.905305,18.105747,1.5683401,21.234776,0.41198817,99.0,21.002748,21.814857,1.9495379,20.71507,0.6380443,21.47485,1.2547063,22.88174,1.498948,21.216215,0.75532836,21.197649,0.2961431,21.49085,21.188297,21.490917,0.3969835,20.454159,0.19881654,20.598661,0.49147147,20.188711,0.28078374,6,0.651389913805021
iDR3.SPLUS-s25s32.022714,49.75897286138151,-32.26886218633532,0.070288554,0.23228395,1.302565,"[1.3832957,2.2723036,3.1083686,4.797315]",8.685984,7.0,6.69621,18.3301,1.6566802,21.811962,0.73938626,99.0,21.002748,22.515686,3.929711,20.424208,0.5171668,22.902506,4.934243,23.832281,3.8040206,21.966217,1.5910115,21.385942,0.37220114,21.404139,21.125706,20.896812,0.24394804,20.434095,0.20644441,20.81944,0.63680935,20.933844,0.5890188,6,0.6872694024190273
iDR3.SPLUS-s25s32.022799,48.94456898663397,-32.26641871622083,0.10904228,0.4522739,1.82573,"[1.3724838,2.2947733,3.5592318,5.140503]",6.8257704,5.0,6.74941,18.467672,1.5444355,23.210464,2.0744426,99.0,21.002748,20.596842,0.5255823,99.0,20.54751,22.12673,1.8986423,22.345734,0.7616309,21.446077,0.77598554,21.915443,0.47513267,21.527645,21.98269,21.914324,0.48639435,21.083006,0.2969784,20.448872,0.36019784,21.193579,0.5935101,6,0.5690276099087308
iDR3.SPLUS-s25s32.022825,50.17611051010697,-32.26395166643848,0.44581598,0.38671005,1.6305501,"[1.594239,4.101429,5.6436257,7.8860245]",6.300024,3.0,8.820516,18.443352,1.3483645,20.809364,0.2724952,21.566698,0.89104617,20.683678,0.67371035,20.851189,0.7264241,21.34933,1.1239262,22.978876,1.6475374,21.354342,0.8617308,21.128466,0.2738311,21.664696,21.302853,21.989819,0.6177003,20.66597,0.24101642,20.985792,0.6994911,20.4301,0.34956333,6,0.5493328629304196
