ID,RA,DEC,CLASS_STAR,ELLIPTICITY,ELONGATION,FLUX_RADIUS,FWHM,ISOarea,KRON_RADIUS,MU_MAX,A,u_auto,e_u_auto,J0378_auto,e_J0378_auto,J0395_auto,e_J0395_auto,J0410_auto,e_J0410_auto,J0430_auto,e_J0430_auto,g_auto,e_g_auto,J0515_auto,e_J0515_auto,r_auto,e_r_auto,r_aper_6,r_petro,J0660_auto,e_J0660_auto,i_auto,e_i_auto,J0861_auto,e_J0861_auto,z_auto,e_z_auto,Label
iDR3.SPLUS-s25s35.038170,53.36541699964277,-31.98948426155489,0.008386674,0.19195908,1.2375611,"[1.2431368,2.518172,4.0154953,7.621574]",4.1978745,20.0,6.828838,17.194036,1.7077837,22.248512,1.142616,23.207693,4.5350657,21.328793,1.2847375,21.150211,1.0831642,99.0,20.889978,20.944181,0.29329133,20.741257,0.5580999,20.330929,0.15489717,20.437893,20.372486,20.281116,0.15073925,19.884985,0.14336433,19.97647,0.38400367,19.481245,0.18620737,6
iDR3.SPLUS-s25s35.038426,53.30513900805486,-31.982028964242044,0.4853132,0.3413744,1.5183133,"[4.782411,9.422064,9.422064,9.422064]",7.618464,5.0,9.651907,18.325197,1.570344,17.92933,0.026564151,99.0,21.146276,20.764809,0.8780982,21.06388,1.1863049,20.821724,0.913269,22.179272,1.0800548,19.804708,0.2805869,20.689243,0.2541027,21.554783,21.15675,20.049946,0.14418334,20.449512,0.28337875,99.0,20.942734,18.114986,0.062596284,6
iDR3.SPLUS-s25s35.038475,54.09573896259028,-31.98384040560422,0.0010940958,0.24971342,1.3328241,"[1.5295204,3.0003107,4.2067227,6.3038254]",10.995005,16.0,6.66814,17.86337,2.118679,99.0,21.587793,21.35165,1.0364528,99.0,20.646551,22.492304,4.347824,21.707829,2.0312574,21.934275,0.8493975,24.812868,27.596996,20.821407,0.28925064,20.971619,20.611185,20.378683,0.19617106,20.206984,0.22403036,21.350239,1.5942931,20.221928,0.43145314,6
iDR3.SPLUS-s25s35.038500,54.53078710384139,-31.982851470412463,0.0017735572,0.41797888,1.7181507,"[,2.3329384,5.626713,7.54786,12.859947]",8.303483,12.0,7.2457194,17.674673,2.5388877,23.08837,3.5009885,23.205475,6.406454,20.257338,0.679011,99.0,20.649456,21.465803,1.8420826,22.573013,1.7317843,20.84999,0.8151733,20.477406,0.23844585,21.01297,19.821081,20.125555,0.17574337,19.302505,0.11109057,18.675743,0.15507561,18.691584,0.120118886,6
iDR3.SPLUS-s25s35.038557,54.56078456598801,-31.98144946733913,0.07221197,0.025452793,1.0261176,"[1.24588,2.0855143,3.5924218,4.231571]",7.0295258,5.0,7.7035565,18.093067,1.1920468,99.0,21.587793,21.617903,0.9686579,20.63661,0.62796,22.58365,3.4868438,20.324154,0.42180732,22.477207,1.032288,21.32846,0.824733,21.07313,0.26886514,21.434492,21.458324,21.600554,0.4429733,21.46254,0.5251931,20.534403,0.55638385,21.154068,0.7513128,6
iDR3.SPLUS-s25s35.038611,54.13230362622203,-31.98094674668523,0.014794496,0.4622612,1.8596389,"[1.3376526,2.6319854,4.016693,6.0154886]",7.866675,6.0,6.619254,18.148874,1.794062,22.116144,0.90443134,99.0,21.146276,21.19567,1.0167413,99.0,20.649456,20.529879,0.48976701,21.280176,0.33121595,22.455454,2.2334023,20.917786,0.22486794,21.363792,20.91712,21.008562,0.24857181,20.764156,0.26544064,20.495613,0.5154907,21.134905,0.70862824,6
iDR3.SPLUS-s25s35.038653,53.30574209291982,-31.976761975049016,0.00070138875,0.08523393,1.0931756,"[,3.4153836,10.224102,10.224102,10.224102]",7.712393,13.0,8.622439,17.713314,1.7040169,19.679718,0.1428578,20.466015,0.48040012,19.597712,0.3456298,19.692127,0.38644898,99.0,20.889978,20.479757,0.26014173,19.306097,0.20381366,20.409742,0.22541377,21.228874,20.493423,20.042532,0.16386037,20.273432,0.27642515,99.0,20.942734,17.79091,0.05331561,6
iDR3.SPLUS-s25s35.038842,54.17265007842769,-31.97506821889785,0.011272859,0.12275207,1.1399286,"[1.4839926,2.9363902,6.6080317,8.143145]",4.837443,7.0,7.1479473,18.012686,1.3571907,22.45051,1.2856815,21.201143,0.67067885,21.898806,2.027017,22.415081,3.0047252,20.161385,0.3658815,22.0096,0.67604905,21.072317,0.6562179,20.681797,0.1898613,21.213972,20.838037,20.847147,0.22467253,20.80008,0.28789976,23.316227,7.243315,20.0663,0.27843687,6
iDR3.SPLUS-s25s35.038912,54.27531083646558,-31.973220937405948,0.00031108686,0.3254301,1.482426,"[1.4489418,2.7728665,3.8919952,5.3712473]",6.4564857,16.0,6.690834,17.712412,2.0690508,99.0,21.587793,22.204842,2.1010988,19.762663,0.3566617,21.426973,1.5094382,20.162271,0.45495024,20.81013,0.2801902,21.636284,1.3712984,20.414968,0.18495151,20.516764,20.137238,20.805801,0.26887083,19.992472,0.17111953,20.225689,0.52592194,20.564442,0.5485966,6
iDR3.SPLUS-s25s35.038944,54.27370149968199,-31.972481665598053,0.19277601,0.5366074,2.1579974,"[1.310624,2.4392977,3.436035,4.5635557]",5.9483004,2.0,9.037726,18.394033,1.4656926,23.286566,2.7597017,99.0,21.146276,20.980947,0.8687489,20.730835,0.6363436,21.271101,1.004056,22.575792,1.130684,99.0,21.206501,21.197256,0.3024826,21.954063,22.19874,21.954798,0.6155211,22.54595,1.4249582,99.0,20.942734,20.798826,0.5429116,6
